state,account_length,area_code,phone_number,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,international_plan,voice_mail_plan,outcome
49.0,77.0,510.0,1480.0,0.0,?,68.0,11.51,195.7,86.0,16.63,236.5,137.0,10.64,12.0,?,3.24,1.0,0.0,?,0
37.0,99.0,408.0,2664.0,0.0,221.0,118.0,?,?,?,11.8,198.6,96.0,8.94,12.1,4.0,3.27,?,0.0,0.0,0
11.0,87.0,408.0,1380.0,28.0,143.5,106.0,24.4,?,147.0,19.0,175.4,69.0,7.89,?,5.0,3.02,0.0,0.0,1.0,0
35.0,65.0,?,4075.0,0.0,245.7,139.0,41.77,241.9,113.0,20.56,?,?,12.84,4.2,5.0,1.13,4.0,0.0,0.0,1
35.0,73.0,415.0,573.0,0.0,183.4,80.0,31.18,242.0,115.0,20.57,201.4,100.0,9.06,7.5,3.0,2.03,4.0,0.0,0.0,0
28.0,71.0,510.0,2414.0,0.0,238.0,82.0,40.46,278.5,94.0,23.67,193.1,134.0,8.69,11.8,10.0,3.19,0.0,0.0,0.0,1
?,36.0,415.0,4274.0,0.0,140.4,117.0,23.87,204.5,121.0,17.38,251.3,79.0,11.31,8.7,?,?,?,?,0.0,0
10.0,117.0,415.0,43.0,0.0,?,118.0,48.86,259.6,84.0,22.07,153.2,86.0,6.89,10.0,3.0,2.7,1.0,1.0,0.0,1
5.0,74.0,415.0,572.0,0.0,267.5,134.0,45.48,242.5,110.0,20.61,223.0,108.0,10.04,8.3,4.0,2.24,3.0,1.0,0.0,1
27.0,122.0,?,?,0.0,?,86.0,36.65,?,59.0,14.26,207.0,67.0,9.32,6.4,8.0,1.73,?,0.0,0.0,0
42.0,130.0,?,3851.0,0.0,127.0,102.0,21.59,206.9,107.0,17.59,231.7,99.0,10.43,6.1,6.0,1.65,0.0,0.0,0.0,0
17.0,113.0,415.0,?,0.0,140.8,107.0,?,252.6,87.0,21.47,215.4,136.0,9.69,9.1,4.0,2.46,3.0,0.0,0.0,0
35.0,84.0,408.0,501.0,0.0,159.5,125.0,27.12,247.1,90.0,21.0,187.9,82.0,8.46,?,?,1.94,2.0,0.0,0.0,0
?,21.0,510.0,4255.0,0.0,225.0,110.0,38.25,244.2,111.0,20.76,221.2,93.0,9.95,10.7,4.0,2.89,0.0,0.0,0.0,0
20.0,139.0,415.0,414.0,0.0,181.6,119.0,30.87,335.7,?,28.53,149.8,64.0,6.74,8.3,6.0,2.24,4.0,0.0,0.0,0
16.0,70.0,415.0,191.0,0.0,325.5,?,55.34,300.3,105.0,25.53,?,93.0,8.99,5.7,7.0,?,1.0,0.0,0.0,1
17.0,113.0,?,3007.0,?,215.6,96.0,36.65,193.4,127.0,16.44,105.4,115.0,4.74,13.5,3.0,3.65,1.0,0.0,0.0,0
27.0,133.0,408.0,882.0,32.0,221.1,137.0,37.59,264.9,99.0,?,168.9,108.0,7.6,15.4,4.0,4.16,2.0,1.0,1.0,1
3.0,88.0,415.0,4780.0,0.0,172.8,81.0,29.38,193.4,90.0,16.44,89.6,?,4.03,12.8,5.0,?,2.0,?,0.0,0
25.0,66.0,408.0,4625.0,32.0,187.8,117.0,31.93,?,90.0,11.03,132.3,113.0,5.95,12.0,3.0,?,?,0.0,1.0,0
13.0,92.0,415.0,4742.0,23.0,167.4,83.0,28.46,?,129.0,21.98,116.4,110.0,5.24,11.2,3.0,3.02,?,0.0,1.0,0
?,106.0,510.0,4897.0,0.0,?,100.0,?,210.2,109.0,17.87,173.8,83.0,7.82,7.8,1.0,?,4.0,1.0,0.0,1
?,83.0,408.0,2680.0,0.0,185.9,115.0,31.6,?,98.0,19.76,205.2,124.0,?,10.2,2.0,2.75,2.0,0.0,0.0,0
11.0,105.0,415.0,?,0.0,211.1,99.0,35.89,176.7,66.0,?,221.5,96.0,9.97,14.7,7.0,3.97,4.0,0.0,?,0
22.0,65.0,?,1883.0,0.0,211.3,120.0,35.92,162.6,122.0,13.82,134.7,118.0,6.06,?,5.0,3.56,3.0,0.0,0.0,0
43.0,14.0,415.0,460.0,0.0,271.9,104.0,46.22,171.4,104.0,?,?,111.0,10.76,13.8,4.0,?,2.0,0.0,0.0,1
37.0,166.0,510.0,2090.0,0.0,199.6,93.0,33.93,214.3,99.0,18.22,196.8,110.0,8.86,7.2,?,1.94,3.0,0.0,0.0,0
16.0,85.0,408.0,4288.0,0.0,?,111.0,27.88,229.4,?,19.5,220.7,105.0,9.93,9.3,2.0,2.51,1.0,0.0,0.0,0
16.0,148.0,510.0,4629.0,0.0,239.3,84.0,40.68,195.7,85.0,16.63,?,104.0,10.47,10.9,3.0,2.94,1.0,0.0,0.0,0
43.0,73.0,408.0,699.0,0.0,286.4,109.0,48.69,178.2,?,?,?,?,9.64,10.7,14.0,2.89,1.0,0.0,0.0,1
32.0,122.0,408.0,3035.0,23.0,134.2,85.0,22.81,227.3,132.0,19.32,122.4,96.0,?,?,2.0,2.3,2.0,0.0,1.0,0
45.0,103.0,415.0,3136.0,?,228.4,103.0,?,?,129.0,8.27,?,67.0,9.0,9.4,7.0,2.54,3.0,0.0,0.0,0
10.0,103.0,415.0,2823.0,28.0,121.0,105.0,20.57,270.4,100.0,22.98,160.5,76.0,7.22,7.7,4.0,2.08,2.0,0.0,1.0,0
13.0,68.0,510.0,4009.0,30.0,122.9,93.0,20.89,233.5,91.0,19.85,199.5,?,8.98,9.6,2.0,2.59,2.0,0.0,1.0,0
30.0,97.0,408.0,63.0,32.0,90.0,87.0,15.3,276.3,113.0,23.49,185.2,107.0,8.33,8.6,6.0,2.32,2.0,0.0,1.0,1
15.0,104.0,408.0,2833.0,0.0,280.4,127.0,47.67,?,79.0,15.25,150.6,?,6.78,?,6.0,4.1,5.0,0.0,0.0,0
?,36.0,510.0,4330.0,0.0,195.5,77.0,33.24,156.3,108.0,13.29,217.8,133.0,9.8,7.3,2.0,1.97,1.0,0.0,0.0,0
9.0,116.0,415.0,3502.0,17.0,193.4,112.0,?,240.6,131.0,20.45,248.1,98.0,11.16,?,?,3.08,5.0,0.0,1.0,0
45.0,68.0,415.0,4653.0,41.0,226.0,113.0,38.42,149.8,115.0,12.73,184.9,88.0,8.32,?,2.0,3.11,2.0,0.0,1.0,0
17.0,110.0,?,803.0,?,244.7,84.0,41.6,106.4,?,9.04,194.9,61.0,8.77,10.5,?,?,?,0.0,0.0,1
26.0,10.0,510.0,2442.0,?,183.0,103.0,31.11,214.8,77.0,18.26,206.4,73.0,?,8.7,6.0,2.35,2.0,0.0,0.0,0
2.0,109.0,510.0,2637.0,0.0,?,102.0,26.03,234.1,77.0,19.9,329.2,74.0,14.81,9.9,9.0,2.67,3.0,0.0,0.0,0
44.0,116.0,?,2740.0,24.0,232.9,?,39.59,152.1,94.0,12.93,344.3,82.0,15.49,?,6.0,2.89,1.0,0.0,1.0,0
8.0,87.0,415.0,2689.0,0.0,177.2,72.0,30.12,248.9,105.0,21.16,200.8,?,9.04,8.6,7.0,2.32,3.0,0.0,0.0,0
45.0,89.0,?,4590.0,32.0,209.9,113.0,35.68,249.8,104.0,21.23,224.2,92.0,10.09,8.7,7.0,2.35,1.0,0.0,1.0,0
31.0,138.0,510.0,3819.0,0.0,220.2,89.0,37.43,88.3,125.0,?,195.3,79.0,8.79,12.9,5.0,3.48,0.0,0.0,0.0,0
16.0,92.0,510.0,3879.0,0.0,325.4,73.0,55.32,127.8,100.0,10.86,209.9,98.0,?,9.3,10.0,2.51,1.0,0.0,0.0,1
35.0,75.0,415.0,707.0,?,150.6,99.0,25.6,301.5,83.0,?,158.7,104.0,7.14,8.1,5.0,2.19,0.0,0.0,0.0,0
31.0,139.0,415.0,2515.0,?,231.0,85.0,39.27,222.3,82.0,18.9,148.0,105.0,6.66,8.3,?,2.24,2.0,0.0,1.0,0
19.0,17.0,415.0,2530.0,0.0,162.8,118.0,27.68,229.6,91.0,19.52,332.7,94.0,14.97,13.6,3.0,3.67,0.0,1.0,0.0,1
?,141.0,415.0,2287.0,32.0,148.6,91.0,25.26,131.1,97.0,11.14,?,142.0,9.87,10.1,1.0,2.73,1.0,0.0,1.0,0
23.0,30.0,408.0,3758.0,0.0,54.0,68.0,9.18,179.3,96.0,15.24,247.2,101.0,11.12,10.2,8.0,2.75,1.0,0.0,0.0,0
?,?,?,643.0,0.0,159.0,109.0,27.03,255.1,?,21.68,82.4,73.0,3.71,10.1,4.0,2.73,0.0,0.0,0.0,0
9.0,106.0,408.0,2995.0,32.0,165.9,126.0,28.2,216.5,93.0,18.4,173.1,86.0,7.79,14.1,8.0,3.81,4.0,0.0,?,0
25.0,?,415.0,4447.0,?,227.8,124.0,38.73,169.5,?,14.41,201.1,91.0,9.05,5.6,4.0,?,3.0,0.0,0.0,0
38.0,128.0,408.0,1377.0,0.0,245.2,112.0,41.68,101.5,101.0,8.63,152.3,116.0,6.85,?,?,2.89,0.0,1.0,0.0,0
35.0,96.0,415.0,1050.0,0.0,106.6,128.0,18.12,284.8,87.0,24.21,178.9,92.0,8.05,14.9,7.0,4.02,1.0,0.0,0.0,0
30.0,55.0,408.0,2407.0,20.0,189.3,95.0,32.18,118.6,113.0,?,250.2,102.0,?,12.5,4.0,3.38,2.0,0.0,?,0
24.0,120.0,415.0,?,24.0,212.7,73.0,36.16,257.5,103.0,21.89,227.8,119.0,10.25,9.7,13.0,2.62,2.0,0.0,?,0
23.0,138.0,415.0,3178.0,0.0,194.3,83.0,33.03,189.9,97.0,16.14,232.2,102.0,?,9.0,3.0,2.43,5.0,0.0,0.0,0
49.0,113.0,510.0,2441.0,28.0,264.4,93.0,44.95,222.8,79.0,18.94,213.7,88.0,9.62,10.0,?,?,1.0,0.0,1.0,0
34.0,111.0,510.0,2762.0,?,184.2,92.0,31.31,?,?,18.28,?,64.0,4.5,11.3,4.0,3.05,1.0,0.0,0.0,0
31.0,122.0,415.0,24.0,34.0,146.4,104.0,24.89,89.7,103.0,7.62,220.0,91.0,9.9,15.6,4.0,4.21,2.0,0.0,1.0,0
38.0,84.0,415.0,4740.0,0.0,109.1,114.0,18.55,231.4,113.0,19.67,274.0,112.0,12.33,9.6,4.0,2.59,?,0.0,0.0,0
31.0,162.0,?,2111.0,0.0,217.6,87.0,36.99,279.0,71.0,23.72,250.7,65.0,11.28,10.4,4.0,2.81,2.0,0.0,0.0,1
37.0,100.0,415.0,3477.0,0.0,129.4,69.0,22.0,?,73.0,21.36,157.1,92.0,7.07,?,3.0,2.81,1.0,0.0,0.0,0
19.0,133.0,415.0,4490.0,0.0,207.1,106.0,35.21,283.5,124.0,24.1,65.2,107.0,2.93,10.5,2.0,2.84,3.0,0.0,0.0,0
31.0,83.0,415.0,?,0.0,?,102.0,30.4,167.9,84.0,14.27,178.9,65.0,?,8.6,4.0,2.32,3.0,0.0,0.0,0
3.0,157.0,415.0,3255.0,0.0,220.7,105.0,?,119.3,127.0,10.14,165.1,?,7.43,?,7.0,3.11,4.0,0.0,0.0,0
?,126.0,415.0,?,34.0,244.9,118.0,41.63,219.6,105.0,18.67,210.8,136.0,9.49,9.7,6.0,2.62,4.0,1.0,1.0,0
33.0,64.0,408.0,1209.0,0.0,148.1,73.0,25.18,164.9,101.0,14.02,216.0,125.0,9.72,12.3,2.0,3.32,5.0,0.0,0.0,1
?,45.0,408.0,428.0,0.0,126.8,83.0,21.56,?,100.0,13.41,158.3,97.0,7.12,?,4.0,2.97,3.0,?,0.0,0
40.0,111.0,?,4824.0,21.0,127.1,94.0,21.61,228.3,?,19.41,166.7,108.0,7.5,7.1,3.0,1.92,1.0,0.0,1.0,0
19.0,97.0,408.0,3915.0,0.0,?,81.0,?,320.5,51.0,27.24,150.7,110.0,6.78,4.2,3.0,1.13,0.0,0.0,0.0,0
29.0,?,408.0,378.0,0.0,?,77.0,19.23,294.4,126.0,25.02,101.4,94.0,4.56,13.4,3.0,3.62,1.0,0.0,0.0,0
47.0,60.0,415.0,2061.0,0.0,205.9,97.0,35.0,?,117.0,23.58,202.0,139.0,9.09,11.0,2.0,2.97,0.0,1.0,0.0,1
34.0,119.0,415.0,816.0,0.0,133.4,102.0,22.68,?,71.0,17.39,196.9,103.0,8.86,11.1,7.0,3.0,1.0,0.0,0.0,0
22.0,81.0,?,977.0,?,166.2,102.0,28.25,217.6,112.0,18.5,220.2,68.0,9.91,13.2,2.0,3.56,4.0,0.0,0.0,0
48.0,117.0,?,?,14.0,80.2,81.0,?,?,103.0,18.62,122.6,102.0,5.52,8.6,2.0,2.32,1.0,0.0,1.0,0
24.0,79.0,408.0,4444.0,0.0,261.7,97.0,?,?,48.0,?,256.7,83.0,11.55,6.0,3.0,1.62,3.0,0.0,0.0,1
22.0,61.0,408.0,3166.0,0.0,208.4,102.0,35.43,326.1,?,27.72,201.9,73.0,9.09,?,8.0,?,1.0,0.0,0.0,1
22.0,178.0,408.0,1086.0,0.0,124.5,134.0,21.17,141.2,78.0,12.0,268.2,113.0,12.07,11.4,2.0,3.08,2.0,1.0,0.0,1
32.0,136.0,408.0,?,0.0,276.3,94.0,46.97,226.0,125.0,19.21,?,87.0,9.96,7.2,1.0,1.94,1.0,0.0,0.0,1
37.0,117.0,415.0,3914.0,17.0,221.3,82.0,37.62,167.6,100.0,14.25,262.7,87.0,11.82,4.4,4.0,1.19,?,0.0,1.0,0
34.0,112.0,415.0,4054.0,23.0,286.6,79.0,48.72,315.3,102.0,26.8,193.9,101.0,8.73,10.3,?,2.78,1.0,?,1.0,0
24.0,?,415.0,2104.0,?,125.5,139.0,?,269.8,93.0,22.93,?,110.0,10.61,8.9,8.0,2.4,1.0,0.0,0.0,0
32.0,25.0,?,?,0.0,?,87.0,20.28,211.5,101.0,17.98,268.9,86.0,?,?,4.0,?,3.0,0.0,0.0,0
41.0,91.0,510.0,6.0,0.0,149.0,115.0,25.33,245.3,105.0,20.85,260.0,94.0,11.7,?,3.0,2.24,0.0,0.0,0.0,0
44.0,105.0,415.0,3563.0,40.0,236.5,?,40.21,117.0,110.0,9.95,221.1,115.0,9.95,?,3.0,2.19,2.0,0.0,1.0,0
44.0,89.0,415.0,975.0,0.0,89.7,80.0,15.25,179.8,81.0,15.28,145.7,120.0,6.56,9.5,4.0,?,2.0,0.0,0.0,0
?,147.0,415.0,116.0,0.0,157.0,79.0,?,103.1,94.0,8.76,211.8,96.0,9.53,7.1,6.0,1.92,0.0,1.0,0.0,0
2.0,?,415.0,3092.0,27.0,151.2,118.0,25.7,228.0,82.0,19.38,169.8,113.0,7.64,5.6,17.0,1.51,?,?,1.0,0
9.0,133.0,510.0,3407.0,0.0,?,85.0,34.29,169.4,116.0,14.4,286.3,80.0,12.88,6.0,4.0,?,0.0,0.0,0.0,0
?,?,510.0,3275.0,0.0,211.0,76.0,35.87,189.0,?,?,123.0,102.0,5.54,4.7,4.0,1.27,3.0,0.0,0.0,0
45.0,136.0,415.0,2968.0,35.0,?,86.0,34.94,298.5,?,25.37,214.2,104.0,9.64,6.9,4.0,1.86,1.0,0.0,1.0,0
9.0,120.0,415.0,1079.0,31.0,153.5,83.0,26.1,?,96.0,18.62,237.4,76.0,10.68,11.4,4.0,3.08,0.0,?,?,0
25.0,103.0,415.0,4472.0,0.0,129.3,103.0,21.98,202.8,89.0,17.24,233.0,126.0,10.49,12.9,2.0,3.48,2.0,?,0.0,0
33.0,111.0,415.0,749.0,0.0,304.6,56.0,51.78,157.6,101.0,13.4,188.2,116.0,8.47,12.4,1.0,3.35,1.0,0.0,?,1
37.0,134.0,?,1700.0,50.0,208.8,130.0,35.5,132.9,104.0,11.3,136.7,107.0,6.15,11.1,4.0,3.0,2.0,0.0,?,0
0.0,115.0,415.0,1130.0,0.0,210.6,120.0,35.8,153.1,84.0,13.01,262.2,79.0,11.8,?,?,2.97,0.0,0.0,?,0
8.0,80.0,415.0,2532.0,0.0,199.8,138.0,33.97,167.1,91.0,14.2,271.8,94.0,12.23,5.5,4.0,1.49,1.0,0.0,0.0,0
8.0,82.0,415.0,3193.0,41.0,116.9,74.0,19.87,?,115.0,19.4,251.4,?,11.31,9.9,8.0,2.67,1.0,1.0,1.0,0
28.0,118.0,408.0,4846.0,0.0,224.6,94.0,?,225.9,120.0,19.2,269.0,105.0,12.11,12.5,8.0,3.38,2.0,0.0,0.0,0
?,?,415.0,17.0,0.0,114.5,103.0,19.47,228.8,100.0,19.45,135.8,74.0,6.11,10.7,3.0,2.89,0.0,0.0,0.0,0
23.0,53.0,415.0,3894.0,0.0,164.1,106.0,27.9,206.0,56.0,17.51,194.7,124.0,8.76,?,?,3.08,?,0.0,0.0,0
1.0,117.0,510.0,3361.0,0.0,158.7,84.0,26.98,181.7,91.0,15.44,177.3,67.0,7.98,7.7,10.0,2.08,2.0,0.0,0.0,0
6.0,106.0,510.0,?,36.0,124.8,93.0,21.22,241.7,83.0,20.54,219.0,110.0,9.86,11.3,3.0,3.05,1.0,0.0,1.0,0
2.0,80.0,415.0,201.0,34.0,243.4,?,?,102.3,?,8.7,217.8,95.0,9.8,12.2,3.0,3.29,1.0,?,?,0
34.0,90.0,415.0,1010.0,0.0,180.0,?,30.6,229.4,88.0,19.5,162.2,110.0,7.3,13.2,9.0,3.56,1.0,0.0,0.0,0
29.0,23.0,415.0,3341.0,?,155.6,122.0,26.45,223.8,82.0,19.02,50.9,130.0,2.29,10.6,3.0,2.86,4.0,?,0.0,1
21.0,113.0,415.0,?,0.0,215.5,129.0,36.64,218.7,117.0,18.59,207.1,91.0,9.32,6.6,9.0,1.78,4.0,0.0,0.0,0
38.0,43.0,?,?,0.0,212.5,88.0,36.13,274.1,145.0,23.3,194.6,52.0,8.76,8.6,6.0,?,0.0,0.0,0.0,0
6.0,?,510.0,2415.0,0.0,197.7,99.0,?,188.8,106.0,16.05,254.6,80.0,11.46,19.2,4.0,5.18,3.0,1.0,0.0,1
25.0,108.0,415.0,?,28.0,221.3,117.0,?,156.0,?,13.26,159.3,80.0,7.17,8.7,3.0,2.35,0.0,0.0,1.0,0
40.0,36.0,415.0,3823.0,0.0,184.6,132.0,31.38,193.7,69.0,16.46,283.5,?,12.76,5.9,3.0,1.59,1.0,0.0,0.0,0
43.0,88.0,510.0,4583.0,0.0,?,116.0,?,236.0,138.0,20.06,179.1,110.0,8.06,9.6,4.0,2.59,3.0,0.0,0.0,0
20.0,108.0,415.0,?,42.0,130.1,90.0,22.12,?,128.0,14.2,244.7,80.0,11.01,13.6,5.0,3.67,?,1.0,1.0,1
40.0,100.0,510.0,1114.0,0.0,115.9,87.0,?,111.3,56.0,9.46,170.2,77.0,7.66,7.1,4.0,?,1.0,?,?,0
43.0,145.0,415.0,1253.0,0.0,187.9,110.0,31.94,197.0,117.0,16.75,167.0,108.0,7.52,4.8,4.0,1.3,2.0,0.0,0.0,0
15.0,91.0,415.0,3576.0,0.0,289.3,73.0,49.18,179.8,86.0,15.28,?,94.0,8.4,?,7.0,1.73,?,0.0,0.0,1
?,82.0,408.0,1693.0,?,125.7,96.0,21.37,207.6,137.0,17.65,183.1,103.0,8.24,12.9,2.0,3.48,1.0,0.0,0.0,0
11.0,80.0,510.0,4958.0,0.0,157.1,77.0,26.71,302.0,?,25.67,?,159.0,14.31,15.6,4.0,?,0.0,0.0,0.0,0
4.0,112.0,415.0,991.0,0.0,208.7,150.0,35.48,212.8,104.0,18.09,178.1,98.0,?,8.5,4.0,2.3,0.0,?,0.0,0
20.0,62.0,408.0,4304.0,0.0,321.1,105.0,54.59,265.5,122.0,22.57,180.5,72.0,8.12,11.5,2.0,3.11,4.0,0.0,0.0,1
39.0,53.0,408.0,4983.0,18.0,146.8,?,24.96,310.0,?,26.35,178.7,130.0,8.04,7.2,7.0,1.94,0.0,0.0,?,0
31.0,38.0,415.0,4210.0,0.0,228.3,129.0,38.81,141.9,83.0,12.06,268.6,116.0,12.09,9.7,3.0,2.62,2.0,0.0,0.0,0
18.0,133.0,415.0,1748.0,0.0,216.2,67.0,36.75,222.2,133.0,18.89,192.0,95.0,8.64,3.1,?,0.84,2.0,0.0,0.0,0
18.0,158.0,408.0,1699.0,0.0,202.0,126.0,34.34,163.5,86.0,13.9,195.4,84.0,8.79,?,6.0,2.81,1.0,0.0,?,0
20.0,68.0,408.0,1684.0,0.0,150.4,?,25.57,199.0,131.0,16.92,109.7,103.0,4.94,?,3.0,3.32,3.0,?,0.0,0
?,95.0,408.0,680.0,32.0,262.2,123.0,44.57,165.2,82.0,14.04,194.3,57.0,?,10.6,5.0,2.86,0.0,0.0,1.0,0
35.0,75.0,510.0,2325.0,27.0,117.5,102.0,19.98,206.8,127.0,17.58,194.4,114.0,8.75,4.2,7.0,1.13,3.0,0.0,1.0,0
48.0,92.0,415.0,1238.0,0.0,157.7,101.0,?,298.6,100.0,25.38,216.9,99.0,9.76,?,3.0,3.73,1.0,0.0,0.0,0
19.0,158.0,415.0,3960.0,0.0,214.7,112.0,?,262.9,115.0,?,228.9,68.0,10.3,?,2.0,3.13,1.0,0.0,0.0,0
47.0,97.0,408.0,2418.0,0.0,276.1,?,46.94,201.1,?,17.09,231.3,73.0,10.41,8.9,4.0,2.4,0.0,0.0,0.0,1
45.0,?,408.0,1539.0,0.0,204.6,117.0,34.78,205.2,94.0,17.44,164.6,84.0,7.41,10.7,5.0,2.89,0.0,0.0,0.0,0
38.0,141.0,510.0,4595.0,0.0,146.5,121.0,24.91,169.9,?,14.44,238.8,?,10.75,8.2,5.0,2.21,0.0,0.0,0.0,0
41.0,87.0,510.0,1876.0,0.0,184.5,81.0,31.37,172.0,103.0,14.62,?,96.0,8.25,?,3.0,3.7,3.0,?,0.0,0
39.0,36.0,415.0,?,0.0,235.1,97.0,39.97,?,104.0,16.73,259.7,110.0,11.69,7.0,7.0,1.89,3.0,0.0,0.0,0
21.0,104.0,415.0,4068.0,0.0,246.4,108.0,41.89,205.5,102.0,17.47,208.1,125.0,9.36,14.1,8.0,3.81,2.0,0.0,0.0,0
31.0,91.0,415.0,1974.0,0.0,93.5,110.0,15.9,213.3,79.0,18.13,171.7,?,7.73,8.9,4.0,2.4,4.0,0.0,0.0,1
21.0,99.0,415.0,1058.0,0.0,222.4,102.0,37.81,185.8,89.0,?,237.7,81.0,10.7,12.0,8.0,3.24,?,?,?,0
23.0,79.0,510.0,4908.0,0.0,121.3,112.0,20.62,282.8,107.0,?,123.1,83.0,5.54,7.4,4.0,2.0,1.0,0.0,0.0,0
1.0,?,415.0,736.0,0.0,166.5,102.0,28.31,261.0,103.0,22.19,262.7,85.0,11.82,13.3,5.0,3.59,?,0.0,0.0,0
37.0,163.0,408.0,984.0,25.0,219.6,99.0,37.33,210.4,99.0,17.88,242.7,88.0,10.92,13.8,?,3.73,2.0,?,1.0,0
13.0,119.0,415.0,618.0,32.0,173.0,101.0,29.41,?,93.0,17.8,?,91.0,10.4,12.2,4.0,3.29,0.0,1.0,1.0,0
4.0,142.0,415.0,1464.0,0.0,108.1,?,18.38,?,115.0,12.49,197.6,84.0,8.89,9.0,7.0,2.43,1.0,0.0,0.0,0
?,225.0,415.0,2282.0,0.0,165.4,106.0,28.12,273.7,109.0,23.26,210.0,?,9.45,8.7,3.0,2.35,0.0,?,0.0,1
11.0,105.0,415.0,3882.0,0.0,?,124.0,47.82,301.5,96.0,25.63,202.8,109.0,9.13,8.7,3.0,2.35,0.0,0.0,0.0,1
11.0,128.0,510.0,4339.0,?,?,96.0,19.62,185.4,94.0,15.76,209.3,69.0,9.42,17.7,4.0,4.78,?,0.0,1.0,0
25.0,102.0,510.0,?,0.0,224.2,81.0,?,243.3,90.0,20.68,?,66.0,6.65,12.0,?,3.24,3.0,1.0,0.0,0
8.0,96.0,415.0,939.0,26.0,175.8,96.0,29.89,206.6,?,17.56,178.0,105.0,8.01,11.1,2.0,3.0,2.0,0.0,1.0,0
?,112.0,415.0,3977.0,0.0,185.4,114.0,31.52,191.4,119.0,16.27,144.0,78.0,6.48,10.0,11.0,2.7,2.0,0.0,0.0,0
5.0,?,408.0,1240.0,0.0,129.4,104.0,22.0,199.0,96.0,16.92,142.4,81.0,6.41,12.3,4.0,3.32,1.0,0.0,0.0,0
2.0,99.0,408.0,778.0,?,180.2,97.0,30.63,?,47.0,14.25,203.1,84.0,9.14,14.6,5.0,3.94,2.0,0.0,1.0,0
3.0,86.0,408.0,4067.0,31.0,167.6,139.0,28.49,113.0,118.0,?,246.9,121.0,11.11,12.2,6.0,3.29,1.0,0.0,1.0,0
22.0,137.0,510.0,1512.0,0.0,206.4,122.0,35.09,128.0,102.0,10.88,194.5,84.0,8.75,8.8,5.0,2.38,2.0,0.0,0.0,0
?,113.0,510.0,1320.0,0.0,155.0,93.0,26.35,330.6,106.0,28.1,189.4,123.0,8.52,13.5,3.0,3.65,1.0,0.0,?,0
14.0,123.0,408.0,525.0,0.0,114.8,94.0,19.52,150.0,104.0,12.75,268.6,119.0,12.09,9.6,4.0,2.59,2.0,0.0,0.0,0
20.0,160.0,415.0,1077.0,0.0,256.0,111.0,43.52,187.4,61.0,?,119.1,81.0,5.36,11.5,4.0,3.11,3.0,0.0,0.0,0
43.0,77.0,510.0,786.0,0.0,136.5,95.0,23.21,182.6,102.0,15.52,233.6,93.0,10.51,9.9,10.0,2.67,1.0,0.0,0.0,0
?,196.0,415.0,698.0,0.0,133.1,80.0,22.63,206.5,120.0,17.55,221.6,96.0,?,10.3,8.0,?,1.0,?,0.0,0
35.0,56.0,408.0,1133.0,0.0,91.1,90.0,15.49,?,115.0,15.24,300.7,89.0,13.53,11.9,8.0,3.21,2.0,?,0.0,0
8.0,?,510.0,1792.0,0.0,171.5,99.0,29.16,160.0,103.0,13.6,212.4,102.0,9.56,5.0,2.0,1.35,1.0,1.0,0.0,1
26.0,102.0,408.0,3743.0,0.0,273.2,?,46.44,211.1,82.0,17.94,203.7,129.0,9.17,13.1,7.0,3.54,2.0,0.0,0.0,1
3.0,113.0,510.0,732.0,0.0,81.3,116.0,13.82,?,124.0,18.75,235.7,113.0,10.61,8.9,3.0,2.4,0.0,0.0,0.0,0
40.0,112.0,415.0,1894.0,0.0,266.0,97.0,45.22,214.6,94.0,18.24,306.2,100.0,13.78,14.2,2.0,3.83,2.0,0.0,0.0,1
14.0,21.0,415.0,871.0,0.0,146.0,78.0,24.82,109.7,79.0,9.32,247.4,108.0,11.13,6.8,7.0,1.84,0.0,?,0.0,0
19.0,13.0,?,4429.0,0.0,220.4,100.0,37.47,211.2,79.0,17.95,259.3,112.0,11.67,?,8.0,3.67,2.0,0.0,0.0,0
3.0,127.0,415.0,3043.0,29.0,136.1,146.0,23.14,302.6,105.0,?,?,116.0,7.34,18.5,?,5.0,2.0,0.0,1.0,0
36.0,?,510.0,2803.0,0.0,147.0,72.0,24.99,165.7,102.0,14.08,243.2,107.0,10.94,8.4,9.0,2.27,1.0,0.0,0.0,0
49.0,74.0,408.0,4358.0,?,176.1,79.0,29.94,208.3,105.0,17.71,237.5,?,10.69,16.1,4.0,4.35,4.0,0.0,0.0,0
44.0,90.0,415.0,?,0.0,152.3,91.0,25.89,165.0,?,14.03,?,73.0,13.24,9.0,3.0,2.43,2.0,0.0,0.0,0
8.0,?,415.0,2826.0,0.0,66.7,124.0,11.34,?,91.0,17.34,254.7,110.0,11.46,?,2.0,4.08,1.0,0.0,0.0,0
31.0,116.0,415.0,112.0,0.0,154.0,127.0,26.18,280.4,68.0,23.83,213.0,?,9.58,8.6,2.0,2.32,6.0,0.0,0.0,0
?,116.0,510.0,4483.0,0.0,137.4,126.0,23.36,120.0,94.0,?,130.3,64.0,5.86,?,2.0,3.35,3.0,0.0,0.0,0
