state,account_length,area_code,phone_number,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,international_plan,voice_mail_plan,outcome
44.0,170.0,415.0,3659.0,?,285.7,?,48.57,?,144.0,14.24,260.0,97.0,11.7,?,4.0,2.35,1.0,0.0,0.0,1
37.0,?,415.0,2969.0,?,211.2,117.0,35.9,312.5,98.0,26.56,178.0,118.0,8.01,10.7,2.0,2.89,3.0,1.0,1.0,1
2.0,113.0,510.0,1736.0,39.0,209.8,77.0,35.67,164.1,90.0,?,159.7,100.0,7.19,9.0,4.0,?,1.0,?,?,0
?,132.0,415.0,4101.0,?,117.6,?,?,214.0,108.0,18.19,?,?,10.78,?,5.0,2.38,?,0.0,0.0,0
48.0,?,510.0,?,0.0,279.8,90.0,?,248.7,?,?,171.0,118.0,7.69,8.4,10.0,2.27,2.0,1.0,0.0,1
?,89.0,415.0,2383.0,0.0,326.3,112.0,55.47,?,110.0,14.03,162.9,97.0,?,?,1.0,2.03,1.0,?,?,1
2.0,97.0,?,502.0,32.0,172.7,79.0,29.36,217.4,?,?,260.7,88.0,11.73,11.7,5.0,3.16,?,?,1.0,0
?,?,415.0,?,?,308.6,?,52.46,150.8,94.0,12.82,198.7,66.0,8.94,?,3.0,1.97,4.0,0.0,0.0,1
?,105.0,408.0,4699.0,?,172.5,103.0,29.33,?,102.0,9.66,261.6,?,?,?,?,2.92,2.0,1.0,1.0,0
45.0,130.0,408.0,3243.0,?,211.2,119.0,35.9,231.1,120.0,19.64,220.9,80.0,9.94,?,9.0,1.7,?,?,?,0
46.0,94.0,408.0,1706.0,0.0,118.7,?,20.18,205.1,57.0,?,172.2,100.0,7.75,10.4,6.0,2.81,3.0,?,0.0,0
37.0,?,415.0,?,0.0,?,?,?,216.7,?,18.42,130.6,122.0,5.88,?,2.0,3.75,1.0,0.0,0.0,0
9.0,?,510.0,603.0,0.0,?,98.0,32.66,312.9,?,26.6,?,94.0,5.86,7.9,2.0,2.13,3.0,0.0,0.0,0
?,70.0,415.0,747.0,?,?,95.0,39.58,303.4,?,25.79,255.6,104.0,11.5,?,?,3.48,?,0.0,0.0,1
9.0,66.0,510.0,4735.0,0.0,113.9,112.0,19.36,?,106.0,23.1,216.7,95.0,9.75,15.6,3.0,?,?,0.0,0.0,0
13.0,68.0,415.0,1943.0,?,?,108.0,?,190.2,?,16.17,187.8,103.0,8.45,11.0,5.0,2.97,1.0,0.0,0.0,0
39.0,137.0,408.0,4317.0,?,159.1,80.0,?,?,81.0,20.38,?,?,11.21,?,5.0,2.3,0.0,1.0,0.0,0
31.0,78.0,415.0,3292.0,0.0,231.0,115.0,39.27,230.4,140.0,19.58,261.4,120.0,11.76,9.5,3.0,2.57,1.0,0.0,0.0,0
16.0,?,510.0,673.0,0.0,?,91.0,37.01,273.5,?,?,226.9,99.0,10.21,9.6,?,2.59,?,0.0,0.0,0
29.0,105.0,415.0,3666.0,27.0,141.2,96.0,24.0,167.7,94.0,14.25,274.4,101.0,12.35,?,?,?,1.0,0.0,1.0,0
15.0,57.0,?,950.0,0.0,?,157.0,32.18,174.9,70.0,14.87,221.9,117.0,9.99,11.2,?,3.02,3.0,?,0.0,0
?,63.0,415.0,2443.0,0.0,164.5,75.0,?,?,118.0,?,252.7,97.0,11.37,11.2,?,3.02,0.0,0.0,0.0,0
6.0,33.0,510.0,4445.0,0.0,182.5,65.0,?,232.1,96.0,19.73,149.2,82.0,6.71,?,2.0,?,2.0,0.0,0.0,0
14.0,31.0,415.0,?,28.0,210.5,?,35.79,250.5,86.0,21.29,241.6,125.0,?,?,?,3.11,1.0,0.0,1.0,0
33.0,136.0,415.0,4675.0,?,179.4,88.0,30.5,?,97.0,15.39,?,120.0,?,9.5,4.0,2.57,?,0.0,?,0
48.0,93.0,415.0,3398.0,?,?,141.0,25.86,215.5,107.0,18.32,262.4,111.0,?,12.0,7.0,3.24,?,0.0,?,0
13.0,95.0,415.0,?,?,232.0,80.0,?,126.1,94.0,10.72,109.6,?,?,12.0,?,3.24,1.0,0.0,0.0,0
0.0,?,?,?,30.0,146.3,128.0,24.87,162.5,?,?,129.3,109.0,5.82,14.5,6.0,?,0.0,0.0,1.0,0
1.0,89.0,?,1022.0,0.0,?,71.0,21.96,214.1,?,18.2,214.9,?,9.67,10.3,?,2.78,?,?,0.0,1
34.0,89.0,415.0,4286.0,0.0,89.5,66.0,15.22,179.3,?,15.24,225.1,116.0,?,12.3,1.0,3.32,?,0.0,0.0,0
40.0,?,510.0,3189.0,?,?,124.0,43.37,230.6,110.0,19.6,218.0,69.0,9.81,8.5,?,2.3,3.0,?,0.0,1
?,65.0,?,100.0,0.0,129.1,137.0,21.95,228.5,83.0,19.42,?,111.0,9.4,12.7,?,3.43,?,?,0.0,1
39.0,?,510.0,?,?,194.4,?,?,247.8,84.0,21.06,245.4,?,11.04,?,7.0,?,?,1.0,0.0,0
10.0,?,?,1785.0,0.0,203.6,61.0,34.61,?,127.0,13.74,175.9,?,7.92,8.4,3.0,2.27,0.0,0.0,?,0
8.0,31.0,408.0,?,?,?,?,38.95,?,79.0,14.65,243.6,102.0,10.96,11.0,4.0,2.97,3.0,?,0.0,0
9.0,98.0,408.0,4694.0,?,288.1,101.0,?,137.9,93.0,?,?,88.0,?,?,?,0.0,0.0,0.0,0.0,0
?,123.0,408.0,2208.0,0.0,206.9,?,35.17,224.4,86.0,19.07,197.4,60.0,8.88,?,2.0,2.24,3.0,0.0,?,0
1.0,107.0,408.0,241.0,0.0,?,95.0,14.76,108.1,?,9.19,204.3,87.0,9.19,13.2,3.0,?,1.0,0.0,0.0,0
23.0,42.0,408.0,?,?,?,143.0,22.36,185.3,?,15.75,177.3,117.0,7.98,10.9,?,2.94,0.0,?,1.0,0
49.0,?,415.0,2809.0,?,239.6,120.0,40.73,?,110.0,19.58,153.0,82.0,?,8.6,3.0,2.32,1.0,?,0.0,0
49.0,7.0,510.0,?,?,170.2,83.0,?,137.2,123.0,11.66,188.0,?,?,11.1,7.0,3.0,2.0,0.0,0.0,0
24.0,86.0,415.0,3002.0,0.0,?,96.0,14.2,221.1,63.0,18.79,?,75.0,15.74,12.6,3.0,?,?,0.0,0.0,0
44.0,39.0,408.0,1404.0,0.0,?,81.0,26.72,247.7,131.0,21.05,215.7,141.0,9.71,9.9,9.0,2.67,?,?,0.0,0
22.0,133.0,415.0,4492.0,?,165.9,98.0,28.2,?,110.0,13.76,208.9,120.0,9.4,11.2,11.0,3.02,2.0,?,0.0,0
41.0,95.0,408.0,4154.0,20.0,165.7,78.0,28.17,215.6,94.0,18.33,243.3,91.0,?,9.8,6.0,2.65,0.0,0.0,?,0
?,98.0,415.0,581.0,0.0,206.5,92.0,35.11,176.2,?,?,232.8,115.0,10.48,12.4,5.0,3.35,5.0,?,0.0,0
49.0,36.0,510.0,?,?,?,?,?,?,98.0,13.16,208.2,?,?,?,2.0,2.57,0.0,0.0,0.0,0
43.0,120.0,?,1518.0,0.0,203.3,108.0,34.56,?,66.0,?,115.9,103.0,5.22,7.8,2.0,2.11,3.0,0.0,0.0,0
5.0,63.0,415.0,4285.0,0.0,211.8,?,?,?,137.0,19.63,?,?,9.77,?,?,2.89,?,0.0,0.0,0
18.0,?,408.0,4535.0,?,147.2,?,25.02,?,87.0,14.89,?,?,?,?,3.0,3.59,2.0,0.0,0.0,0
4.0,?,510.0,3173.0,0.0,107.9,128.0,18.34,?,77.0,15.9,218.5,95.0,9.83,0.0,0.0,?,?,0.0,?,0
?,86.0,415.0,?,34.0,129.4,?,22.0,267.1,104.0,22.7,?,100.0,6.97,9.3,16.0,2.51,0.0,0.0,?,0
50.0,76.0,415.0,4281.0,0.0,263.4,?,44.78,230.3,?,19.58,170.6,101.0,?,11.4,5.0,3.08,1.0,0.0,0.0,1
36.0,155.0,408.0,2100.0,30.0,61.6,103.0,?,?,?,21.68,225.9,96.0,?,12.4,5.0,3.35,1.0,?,?,0
46.0,103.0,510.0,3273.0,0.0,246.5,?,41.91,?,84.0,16.62,200.5,96.0,9.02,?,4.0,?,?,0.0,0.0,0
12.0,52.0,408.0,4537.0,0.0,191.9,?,32.62,269.8,96.0,22.93,?,?,?,?,5.0,2.11,?,0.0,0.0,0
?,104.0,510.0,?,0.0,?,?,32.18,156.2,120.0,?,232.2,76.0,10.45,7.5,?,?,?,0.0,0.0,0
9.0,119.0,?,959.0,0.0,109.2,96.0,18.56,?,?,13.01,240.0,?,10.8,9.8,?,?,2.0,0.0,0.0,0
48.0,70.0,415.0,?,0.0,7.9,?,1.34,136.4,83.0,11.59,?,89.0,?,12.1,1.0,?,0.0,0.0,0.0,0
36.0,?,408.0,3699.0,?,203.9,109.0,34.66,234.0,123.0,19.89,160.7,65.0,7.23,17.8,4.0,4.81,4.0,0.0,0.0,0
?,112.0,415.0,0.0,0.0,166.0,79.0,28.22,?,?,?,247.9,74.0,11.16,6.3,7.0,?,?,0.0,0.0,0
45.0,?,?,1089.0,0.0,?,67.0,26.61,204.3,103.0,?,141.9,72.0,?,9.9,2.0,2.67,2.0,0.0,0.0,0
47.0,121.0,510.0,2619.0,?,255.1,?,43.37,266.9,97.0,22.69,197.7,118.0,8.9,8.8,3.0,?,?,0.0,?,1
?,?,408.0,943.0,0.0,212.9,92.0,36.19,260.1,124.0,22.11,177.6,85.0,7.99,?,2.0,2.32,?,0.0,0.0,0
17.0,131.0,408.0,?,29.0,239.7,102.0,40.75,212.8,109.0,?,187.7,77.0,?,?,?,2.84,1.0,0.0,1.0,0
?,153.0,408.0,817.0,0.0,185.3,?,31.5,208.0,73.0,?,206.1,124.0,9.27,?,?,4.08,1.0,?,0.0,0
7.0,123.0,?,3122.0,28.0,124.7,105.0,21.2,?,78.0,21.28,216.4,128.0,9.74,?,8.0,?,1.0,0.0,?,0
18.0,179.0,408.0,4618.0,0.0,219.2,92.0,?,149.4,125.0,12.7,?,?,11.01,?,5.0,1.65,0.0,0.0,?,0
20.0,107.0,?,1029.0,0.0,294.9,71.0,50.13,192.8,78.0,16.39,148.1,87.0,6.66,13.2,?,3.56,1.0,0.0,0.0,1
19.0,150.0,408.0,3691.0,?,?,?,?,155.0,?,?,?,111.0,11.32,?,6.0,1.94,0.0,?,1.0,0
1.0,?,510.0,?,28.0,308.0,?,52.36,247.8,128.0,?,?,?,6.88,?,?,2.0,1.0,0.0,1.0,0
40.0,64.0,?,?,37.0,154.6,92.0,26.28,83.4,?,?,165.9,99.0,7.47,13.3,3.0,?,1.0,0.0,1.0,0
8.0,64.0,?,?,27.0,201.3,101.0,?,143.8,89.0,12.22,150.2,127.0,?,12.3,?,3.32,?,0.0,1.0,0
9.0,185.0,510.0,3890.0,24.0,121.6,?,20.67,?,77.0,9.21,?,?,?,?,2.0,?,5.0,0.0,1.0,1
1.0,?,?,1155.0,0.0,?,106.0,27.93,182.3,?,15.5,183.9,93.0,8.28,12.1,2.0,3.27,?,?,?,0
0.0,141.0,408.0,4970.0,?,157.8,?,26.83,132.3,108.0,11.25,137.1,?,?,?,2.0,1.51,2.0,?,?,0
17.0,155.0,510.0,4523.0,0.0,184.6,102.0,31.38,?,117.0,16.66,226.5,?,10.19,7.8,1.0,?,1.0,0.0,0.0,0
36.0,101.0,415.0,4534.0,?,269.7,?,?,?,86.0,17.65,214.2,107.0,?,?,15.0,1.22,3.0,0.0,?,1
49.0,77.0,?,?,0.0,67.7,68.0,11.51,195.7,?,16.63,236.5,137.0,10.64,12.0,2.0,?,?,0.0,0.0,0
37.0,?,408.0,2664.0,?,?,118.0,37.57,138.8,104.0,11.8,198.6,?,8.94,12.1,4.0,3.27,0.0,0.0,0.0,0
?,87.0,408.0,1380.0,28.0,143.5,106.0,24.4,223.5,?,19.0,175.4,69.0,?,11.2,5.0,3.02,0.0,0.0,1.0,0
35.0,65.0,415.0,?,0.0,245.7,139.0,41.77,241.9,113.0,20.56,285.3,117.0,12.84,4.2,5.0,?,4.0,0.0,0.0,1
?,73.0,?,573.0,0.0,?,80.0,31.18,242.0,115.0,20.57,?,100.0,9.06,7.5,3.0,?,4.0,0.0,0.0,0
28.0,71.0,510.0,2414.0,?,238.0,82.0,40.46,278.5,94.0,23.67,193.1,?,8.69,11.8,?,3.19,0.0,0.0,0.0,1
19.0,36.0,415.0,4274.0,?,140.4,?,23.87,?,121.0,17.38,251.3,79.0,?,8.7,4.0,?,2.0,?,?,0
?,117.0,415.0,?,0.0,?,118.0,48.86,259.6,?,?,153.2,86.0,?,10.0,?,2.7,1.0,?,0.0,1
?,74.0,415.0,?,?,?,134.0,45.48,242.5,?,?,223.0,108.0,10.04,8.3,?,2.24,3.0,?,0.0,1
27.0,122.0,?,3623.0,?,?,86.0,?,?,59.0,?,207.0,67.0,9.32,6.4,8.0,1.73,3.0,0.0,0.0,0
42.0,130.0,408.0,3851.0,?,127.0,?,?,206.9,107.0,17.59,?,?,10.43,?,6.0,1.65,0.0,0.0,?,0
17.0,113.0,415.0,3497.0,0.0,140.8,107.0,23.94,252.6,87.0,21.47,215.4,136.0,9.69,9.1,4.0,2.46,3.0,0.0,0.0,0
?,?,?,501.0,0.0,?,125.0,27.12,247.1,90.0,?,187.9,82.0,8.46,7.2,4.0,1.94,2.0,?,0.0,0
29.0,?,510.0,?,0.0,225.0,110.0,?,?,111.0,20.76,221.2,93.0,?,10.7,4.0,2.89,0.0,0.0,0.0,0
20.0,?,415.0,414.0,?,?,119.0,30.87,335.7,118.0,28.53,149.8,?,6.74,8.3,6.0,2.24,4.0,?,0.0,0
16.0,70.0,415.0,191.0,0.0,325.5,128.0,55.34,300.3,105.0,25.53,199.8,93.0,8.99,5.7,?,1.54,1.0,0.0,0.0,1
17.0,113.0,415.0,3007.0,?,215.6,?,36.65,?,127.0,16.44,?,115.0,4.74,13.5,3.0,?,1.0,0.0,0.0,0
27.0,133.0,?,882.0,32.0,?,137.0,37.59,264.9,99.0,22.52,168.9,?,7.6,15.4,4.0,4.16,2.0,1.0,1.0,1
3.0,?,415.0,4780.0,?,172.8,?,?,193.4,90.0,16.44,?,107.0,4.03,12.8,5.0,3.46,2.0,0.0,0.0,0
25.0,66.0,408.0,4625.0,?,187.8,?,?,129.8,90.0,11.03,?,?,5.95,12.0,3.0,?,2.0,0.0,1.0,0
13.0,?,?,4742.0,23.0,167.4,?,?,258.6,129.0,21.98,116.4,?,5.24,?,?,?,4.0,0.0,?,0
46.0,106.0,510.0,4897.0,0.0,196.7,?,33.44,?,109.0,17.87,173.8,83.0,?,7.8,1.0,?,4.0,1.0,0.0,1
26.0,83.0,?,2680.0,0.0,185.9,115.0,31.6,232.5,?,19.76,205.2,124.0,?,10.2,2.0,?,?,0.0,0.0,0
11.0,105.0,?,?,?,211.1,99.0,?,176.7,66.0,15.02,221.5,96.0,9.97,14.7,7.0,3.97,4.0,0.0,0.0,0
22.0,65.0,?,1883.0,?,211.3,?,35.92,162.6,122.0,13.82,134.7,118.0,?,13.2,?,3.56,3.0,0.0,0.0,0
?,14.0,?,460.0,0.0,?,104.0,46.22,?,104.0,?,239.2,111.0,10.76,13.8,4.0,3.73,2.0,?,?,1
?,166.0,510.0,2090.0,?,199.6,?,33.93,214.3,99.0,18.22,196.8,110.0,?,7.2,5.0,1.94,?,0.0,0.0,0
16.0,85.0,408.0,4288.0,0.0,164.0,?,?,?,108.0,?,220.7,105.0,9.93,9.3,2.0,2.51,1.0,0.0,?,0
16.0,148.0,510.0,4629.0,?,239.3,84.0,?,?,85.0,16.63,232.6,?,10.47,10.9,?,2.94,?,0.0,0.0,0
?,73.0,?,699.0,0.0,286.4,109.0,48.69,178.2,?,15.15,?,152.0,9.64,10.7,14.0,2.89,1.0,0.0,0.0,1
32.0,?,408.0,3035.0,23.0,134.2,85.0,?,227.3,132.0,19.32,?,?,5.51,?,2.0,?,2.0,?,?,0
45.0,?,?,3136.0,?,228.4,?,38.83,97.3,?,?,199.9,67.0,9.0,9.4,7.0,2.54,3.0,?,0.0,0
10.0,?,415.0,2823.0,28.0,121.0,105.0,20.57,270.4,100.0,22.98,?,76.0,7.22,7.7,4.0,?,2.0,?,?,0
13.0,68.0,510.0,4009.0,?,122.9,93.0,20.89,?,?,19.85,199.5,144.0,8.98,9.6,?,?,2.0,?,?,0
?,97.0,?,63.0,?,90.0,87.0,15.3,276.3,?,23.49,185.2,107.0,8.33,8.6,6.0,?,2.0,?,1.0,1
15.0,104.0,408.0,2833.0,0.0,280.4,127.0,47.67,179.4,79.0,15.25,150.6,77.0,6.78,15.2,?,4.1,5.0,0.0,?,0
9.0,?,?,4330.0,?,195.5,77.0,?,156.3,108.0,13.29,217.8,133.0,?,?,?,?,?,0.0,0.0,0
9.0,?,415.0,3502.0,17.0,193.4,?,32.88,?,131.0,20.45,248.1,98.0,?,11.4,3.0,3.08,5.0,0.0,1.0,0
45.0,68.0,415.0,4653.0,?,226.0,?,38.42,149.8,115.0,?,184.9,?,?,11.5,2.0,?,2.0,0.0,?,0
?,110.0,?,803.0,0.0,?,84.0,41.6,106.4,?,?,194.9,61.0,?,10.5,1.0,2.84,2.0,0.0,0.0,1
26.0,10.0,510.0,?,0.0,183.0,?,31.11,214.8,77.0,18.26,206.4,73.0,9.29,8.7,?,2.35,2.0,?,0.0,0
2.0,109.0,510.0,?,0.0,?,102.0,26.03,234.1,77.0,19.9,329.2,74.0,14.81,9.9,9.0,?,?,0.0,?,0
44.0,116.0,?,2740.0,24.0,?,90.0,39.59,152.1,94.0,12.93,344.3,82.0,15.49,?,6.0,2.89,?,?,?,0
8.0,87.0,415.0,?,0.0,177.2,?,?,248.9,105.0,21.16,200.8,87.0,9.04,8.6,7.0,?,3.0,0.0,?,0
45.0,89.0,415.0,4590.0,32.0,209.9,?,?,?,104.0,21.23,224.2,92.0,10.09,?,7.0,2.35,1.0,0.0,?,0
31.0,?,?,3819.0,?,220.2,89.0,37.43,88.3,125.0,7.51,195.3,?,8.79,12.9,5.0,?,0.0,0.0,0.0,0
16.0,92.0,510.0,?,0.0,325.4,?,55.32,127.8,100.0,10.86,209.9,98.0,9.45,9.3,10.0,?,1.0,0.0,0.0,1
35.0,?,?,707.0,0.0,150.6,99.0,25.6,301.5,83.0,25.63,158.7,104.0,7.14,8.1,5.0,2.19,0.0,0.0,0.0,0
31.0,139.0,415.0,2515.0,43.0,231.0,?,39.27,222.3,82.0,18.9,148.0,?,6.66,?,?,2.24,2.0,0.0,1.0,0
?,?,415.0,?,0.0,?,?,27.68,229.6,91.0,19.52,332.7,94.0,14.97,13.6,?,3.67,?,1.0,?,1
5.0,141.0,415.0,?,32.0,148.6,91.0,25.26,131.1,?,11.14,?,?,9.87,10.1,?,?,1.0,?,1.0,0
23.0,30.0,408.0,3758.0,0.0,54.0,68.0,9.18,179.3,96.0,15.24,247.2,101.0,11.12,?,8.0,?,1.0,0.0,0.0,0
29.0,?,510.0,643.0,0.0,159.0,109.0,27.03,255.1,?,?,?,73.0,3.71,10.1,4.0,2.73,0.0,?,0.0,0
9.0,106.0,408.0,2995.0,32.0,165.9,?,28.2,?,93.0,18.4,173.1,86.0,?,14.1,8.0,?,4.0,0.0,?,0
25.0,189.0,415.0,4447.0,0.0,227.8,?,38.73,169.5,112.0,14.41,201.1,?,9.05,?,4.0,1.51,3.0,0.0,?,0
38.0,?,408.0,1377.0,0.0,245.2,112.0,41.68,101.5,?,?,152.3,116.0,6.85,10.7,?,2.89,0.0,1.0,0.0,0
?,96.0,?,1050.0,0.0,?,128.0,18.12,284.8,87.0,24.21,178.9,92.0,8.05,14.9,7.0,4.02,1.0,?,?,0
30.0,55.0,408.0,2407.0,20.0,?,95.0,32.18,118.6,113.0,10.08,250.2,102.0,11.26,12.5,4.0,3.38,2.0,0.0,1.0,0
24.0,120.0,?,388.0,24.0,?,73.0,?,257.5,103.0,?,227.8,119.0,10.25,9.7,?,2.62,2.0,0.0,?,0
23.0,?,415.0,3178.0,0.0,194.3,83.0,?,189.9,97.0,16.14,232.2,102.0,10.45,9.0,3.0,2.43,?,0.0,?,0
49.0,113.0,?,?,28.0,?,93.0,44.95,222.8,79.0,?,213.7,88.0,?,10.0,?,?,1.0,?,?,0
34.0,?,510.0,2762.0,0.0,184.2,92.0,31.31,215.0,96.0,18.28,100.1,64.0,?,11.3,4.0,?,1.0,?,?,0
31.0,122.0,415.0,24.0,34.0,?,104.0,?,89.7,103.0,?,220.0,91.0,9.9,15.6,4.0,?,?,?,1.0,0
?,84.0,415.0,4740.0,?,109.1,?,18.55,231.4,113.0,19.67,?,112.0,?,9.6,4.0,2.59,0.0,0.0,0.0,0
31.0,162.0,408.0,2111.0,0.0,217.6,87.0,36.99,279.0,71.0,?,?,65.0,11.28,10.4,?,2.81,2.0,0.0,0.0,1
37.0,?,415.0,3477.0,?,129.4,?,?,?,?,21.36,?,?,7.07,?,3.0,2.81,?,0.0,0.0,0
19.0,?,415.0,4490.0,0.0,207.1,106.0,35.21,?,124.0,24.1,?,?,?,10.5,2.0,2.84,3.0,0.0,0.0,0
31.0,83.0,415.0,?,?,178.8,?,30.4,167.9,84.0,14.27,?,?,?,8.6,4.0,2.32,3.0,0.0,0.0,0
3.0,157.0,415.0,3255.0,0.0,220.7,105.0,?,119.3,127.0,10.14,165.1,113.0,?,11.5,?,3.11,4.0,0.0,?,0
48.0,126.0,415.0,2631.0,34.0,?,118.0,41.63,219.6,?,?,210.8,136.0,9.49,?,?,2.62,4.0,1.0,1.0,0
33.0,64.0,408.0,1209.0,0.0,?,73.0,25.18,164.9,?,14.02,216.0,125.0,9.72,12.3,2.0,3.32,5.0,?,0.0,1
?,45.0,?,?,0.0,?,83.0,21.56,157.8,?,13.41,158.3,97.0,7.12,11.0,?,2.97,3.0,0.0,0.0,0
40.0,111.0,415.0,4824.0,?,127.1,94.0,21.61,228.3,116.0,19.41,166.7,?,7.5,?,3.0,?,?,0.0,1.0,0
19.0,97.0,408.0,3915.0,?,217.6,?,?,320.5,51.0,27.24,150.7,?,6.78,?,?,1.13,0.0,0.0,?,0
29.0,?,?,378.0,0.0,113.1,77.0,19.23,294.4,126.0,?,101.4,94.0,4.56,?,3.0,3.62,1.0,?,0.0,0
47.0,60.0,?,2061.0,0.0,205.9,97.0,35.0,?,117.0,23.58,202.0,139.0,?,11.0,2.0,2.97,0.0,?,0.0,1
?,119.0,?,816.0,0.0,133.4,102.0,22.68,204.6,?,17.39,196.9,?,8.86,11.1,?,3.0,1.0,?,0.0,0
22.0,81.0,408.0,977.0,0.0,166.2,102.0,28.25,217.6,112.0,18.5,?,?,9.91,13.2,2.0,3.56,?,0.0,0.0,0
?,?,408.0,2498.0,?,80.2,81.0,13.63,219.0,103.0,18.62,122.6,102.0,5.52,8.6,2.0,2.32,1.0,0.0,1.0,0
24.0,79.0,408.0,?,?,261.7,97.0,44.49,210.6,48.0,17.9,256.7,83.0,11.55,6.0,3.0,1.62,3.0,0.0,0.0,1
22.0,?,?,3166.0,0.0,208.4,102.0,?,326.1,?,27.72,201.9,73.0,9.09,10.1,8.0,2.73,1.0,?,0.0,1
?,178.0,408.0,1086.0,0.0,124.5,?,?,141.2,78.0,12.0,268.2,113.0,12.07,?,?,?,?,1.0,0.0,1
32.0,?,408.0,3476.0,?,276.3,94.0,?,226.0,125.0,19.21,?,87.0,9.96,?,?,?,?,0.0,0.0,1
37.0,117.0,415.0,3914.0,17.0,221.3,?,?,167.6,100.0,14.25,262.7,87.0,11.82,4.4,4.0,1.19,?,0.0,1.0,0
34.0,112.0,?,4054.0,?,286.6,?,48.72,?,102.0,26.8,193.9,?,8.73,10.3,?,2.78,1.0,0.0,?,0
?,86.0,415.0,2104.0,0.0,?,139.0,21.34,269.8,93.0,22.93,?,?,10.61,8.9,8.0,2.4,1.0,?,0.0,0
?,25.0,415.0,?,?,119.3,87.0,?,211.5,101.0,17.98,268.9,86.0,12.1,10.5,4.0,2.84,3.0,0.0,0.0,0
?,91.0,?,6.0,?,?,?,25.33,245.3,?,?,260.0,94.0,11.7,8.3,3.0,2.24,?,?,0.0,0
?,105.0,415.0,3563.0,40.0,236.5,?,40.21,?,110.0,9.95,221.1,115.0,?,?,3.0,2.19,?,0.0,1.0,0
?,89.0,?,?,0.0,89.7,80.0,15.25,179.8,81.0,15.28,145.7,120.0,6.56,9.5,4.0,2.57,?,0.0,0.0,0
24.0,147.0,?,116.0,0.0,?,79.0,26.69,103.1,94.0,?,211.8,96.0,9.53,7.1,?,1.92,0.0,?,0.0,0
2.0,71.0,415.0,3092.0,27.0,?,118.0,25.7,228.0,82.0,19.38,169.8,?,7.64,5.6,17.0,?,0.0,0.0,1.0,0
9.0,133.0,510.0,3407.0,?,201.7,?,?,169.4,116.0,14.4,?,80.0,12.88,6.0,4.0,1.62,?,0.0,?,0
21.0,?,510.0,?,0.0,211.0,?,35.87,?,100.0,16.07,123.0,?,5.54,?,4.0,?,3.0,0.0,0.0,0
45.0,?,?,2968.0,35.0,205.5,86.0,?,298.5,119.0,25.37,214.2,104.0,9.64,6.9,4.0,1.86,1.0,0.0,?,0
9.0,120.0,?,1079.0,31.0,153.5,83.0,26.1,219.1,96.0,18.62,237.4,76.0,10.68,11.4,4.0,3.08,0.0,?,?,0
25.0,103.0,415.0,4472.0,?,129.3,103.0,21.98,202.8,89.0,17.24,?,126.0,?,12.9,2.0,?,2.0,0.0,0.0,0
?,111.0,?,749.0,0.0,?,56.0,51.78,?,101.0,?,188.2,116.0,8.47,12.4,?,3.35,1.0,0.0,0.0,1
37.0,?,415.0,?,50.0,?,130.0,?,132.9,104.0,11.3,136.7,107.0,6.15,11.1,4.0,3.0,2.0,0.0,1.0,0
0.0,115.0,415.0,1130.0,0.0,210.6,120.0,35.8,?,?,?,?,79.0,11.8,11.0,5.0,2.97,0.0,0.0,?,0
8.0,80.0,415.0,2532.0,0.0,?,138.0,33.97,167.1,?,14.2,271.8,94.0,12.23,5.5,?,?,1.0,0.0,?,0
8.0,?,415.0,3193.0,?,116.9,?,?,228.2,115.0,19.4,251.4,89.0,?,?,8.0,2.67,1.0,1.0,?,0
28.0,?,408.0,?,?,224.6,94.0,?,?,120.0,19.2,269.0,?,?,?,?,3.38,2.0,0.0,0.0,0
?,?,415.0,17.0,0.0,114.5,103.0,19.47,228.8,?,?,135.8,74.0,6.11,10.7,3.0,2.89,0.0,?,0.0,0
23.0,53.0,415.0,?,?,?,106.0,?,?,56.0,17.51,?,?,8.76,11.4,?,3.08,1.0,0.0,0.0,0
1.0,117.0,510.0,3361.0,?,158.7,84.0,26.98,?,91.0,15.44,177.3,67.0,7.98,?,10.0,?,2.0,?,0.0,0
6.0,106.0,510.0,4609.0,?,124.8,?,21.22,?,83.0,20.54,219.0,?,9.86,?,3.0,3.05,1.0,0.0,1.0,0
?,80.0,415.0,?,34.0,243.4,96.0,41.38,102.3,115.0,8.7,217.8,95.0,9.8,12.2,3.0,?,?,?,1.0,0
34.0,?,415.0,?,0.0,180.0,58.0,30.6,229.4,?,19.5,162.2,110.0,7.3,13.2,?,3.56,?,0.0,?,0
29.0,23.0,415.0,3341.0,?,155.6,122.0,?,?,82.0,19.02,50.9,?,2.29,10.6,3.0,2.86,4.0,0.0,0.0,1
21.0,113.0,415.0,3702.0,0.0,215.5,?,36.64,218.7,117.0,18.59,207.1,91.0,9.32,?,9.0,1.78,?,0.0,0.0,0
38.0,43.0,408.0,4546.0,0.0,212.5,?,36.13,274.1,145.0,?,194.6,?,8.76,8.6,6.0,2.32,?,0.0,0.0,0
6.0,68.0,?,?,?,197.7,99.0,?,188.8,?,16.05,?,?,11.46,19.2,?,?,3.0,1.0,?,1
